#cliente,principal component 1,principal component 2,y_predict_dataframe
C_2424,-0.7990671004707699,-0.5546728768550495,3
C_2425,-0.5613895062360809,0.8957919907283532,9
C_2426,-2.824600277534203,-0.023348229838896308,7
C_2427,3.6968569891807745,0.013462547735406985,6
C_2428,1.3891008282538233,-0.8381147393752771,2
C_2429,-1.1513360893517357,-0.5076490485279197,3
C_243,-1.0734093747946523,-0.6639629375457619,3
C_2430,1.0301243598085625,-0.41494911998451245,2
C_2431,-1.74346194946847,1.358766778869631,4
C_2432,1.0360635306459298,-0.05284077825813403,2
C_2433,2.4492711183976277,-0.8285982277733883,5
C_2434,-0.6663075511462911,-0.35455106274410814,3
C_2435,-0.33471891344058186,0.391078408431463,8
C_2436,-0.8325622524210239,0.055891713020911594,9
C_2437,-2.7399394577790703,0.826475546498214,4
C_2438,-1.0723727896752635,-0.04767104271099206,3
C_2439,-3.734022033145588,-0.8596157130552043,7
C_244,1.9423159394955276,0.8145925207881328,6
C_2440,-3.698819340429775,0.6304078229994062,4
C_2441,-1.345570978375008,-0.07125479414157578,3
C_2442,-1.6986107206755945,0.524478269778763,4
C_2443,0.3149011203334344,1.0426206405975635,1
C_2444,0.11892075877180476,0.38615123070960894,8
C_2445,-0.5189297386238721,1.6786160114565396,9
C_2446,2.6594050800404805,-1.2595654769409965,5
C_2447,-1.0537674833648343,0.008332919859667633,3
C_2448,0.33900673606909526,1.0085754588968436,1
C_2449,0.7249965852866765,0.43594063149482354,8
C_245,1.406239047616298,-0.9403561494105483,2
C_2450,-1.741437660154278,0.018606087828821744,3
C_2451,0.19150749609297454,-1.728037305290403,0
C_2452,-1.0937642933418725,1.0563837457927197,9
C_2453,-1.4474628457852288,-0.5951865801586799,3
C_2454,-1.5307657257634706,0.48067637652951184,9
C_2455,2.112994817035017,0.5280489015821855,6
C_2456,1.424770630378753,-1.8080665141745929,0
C_2457,1.2085976043608235,0.8245643288238457,1
C_2458,0.9460447585320912,-0.2211904287328685,2
C_2459,0.4952259616906632,-2.121776517705844,0
C_246,-0.9918227634260179,1.4709820237342282,9
C_2460,1.8898087851568253,-0.22781820833200594,2
C_2461,0.6778547352191008,0.5891949578100859,8
C_2462,-1.1695182049939559,-0.06722870947606854,3
C_2463,3.2809245909326386,-1.426735758866824,5
C_2464,-1.0428476097875083,-0.4041077355560962,3
C_2465,0.6752484473184305,1.7875522253325913,1
C_2466,3.696513141632085,-1.4406980645598821,5
C_2467,1.700799995410436,-1.5277348400194386,5
C_2468,-2.124497986325212,-0.4608386311163854,7
C_2469,0.776478441800179,-0.11986388483903522,8
C_247,-2.7842286695535954,0.8764622655541475,4
C_2470,0.21356195256336874,-0.5367155936831159,8
C_2471,-4.037271216781121,-0.6273306239011973,7
C_2472,-1.387011737204533,0.16931076714413962,9
C_2473,0.2245778079031659,-1.5499671408065272,0
C_2474,-0.8257927735145365,0.42580235683383844,9
C_2475,0.4264213146087009,0.5488014864675806,8
C_2476,0.3522609043798747,0.33276401913310216,8
C_2477,-1.6407858463327323,1.1832145974707609,9
C_2478,1.009834814625643,1.7151304271816463,1
C_2479,1.6473632011512989,0.9011183156542208,1
C_248,-2.622655064125241,-0.08268589537883105,7
C_2480,1.4879458243581694,0.005328563814665533,2
C_2481,1.4001611032210246,-0.2687872144725454,2
C_2482,-1.8709844431096843,-0.5217346823508587,3
C_2483,-1.4560930915811372,0.8828166396149756,9
C_2484,-0.7685730906882658,0.8083231803762322,9
C_2485,3.376462508254384,-1.6791642435056007,5
C_2486,0.3609545452348611,0.15637276968665753,8
C_2487,-1.2725805736625908,-0.5261361359593878,3
C_2488,0.32935225735410417,2.274828040251317,1
C_2489,1.7537466912621098,-0.27357552562157444,2
C_249,0.4975054424797764,0.8588222626896949,1
C_2490,-0.21756144433735683,0.9407272514422599,9
C_2491,2.303948877096356,0.13763876772503933,2
C_2492,0.900118678920818,0.12646473926830545,8
C_2493,-0.026581088453909784,0.9421566301641877,9
C_2494,2.000254642237777,-0.2346923344886959,2
C_2495,-1.1983878465067808,0.8355036743772257,9
C_2496,-0.8600770599944416,-1.2779109882678348,3
C_2497,-2.0618984649127965,-0.7771270997917252,3
C_2498,-1.6416812281601947,-0.43770940009021087,3
C_2499,-0.48161129419759413,0.3789213597970449,9
C_25,-2.547140066806692,-0.20766726242152392,7
C_250,1.2199809437672127,-2.109720137109875,0
C_2500,1.562573655164569,0.05206219612366247,2
C_2501,-0.21815371267898223,0.8122564540191133,9
C_2502,-0.20766305886128003,1.3117552155781937,9
C_2503,2.3201000657818276,0.7455477606545997,6
C_2504,-1.1145404056104178,0.6378522342355945,9
C_2505,-1.773759781185919,0.9900216694958844,4
C_2506,0.15513175298389087,-0.3394118381689663,8
C_2507,-1.9371178954082584,-3.219699787243339,3
C_2508,-0.27273535830177054,0.7961920213935698,9
C_2509,-2.2152207937572688,0.643931549403585,4
C_251,-2.4011544064164436,-0.38542939993897357,7
C_2510,0.7240382841785659,1.2003148006512225,1
C_2511,1.0194148074113076,0.27337299821642214,2
C_2512,-1.5958456272533204,1.1191510336658013,9
C_2513,-0.5193250795038904,0.6899810471591674,9
C_2514,-1.103545996777339,0.38215752237234923,9
C_2515,0.09028196758789034,-0.6373743970364802,8
C_2516,-1.5033378605192815,0.7893633439685829,9
C_2517,-1.9793564378294848,0.3320210656365858,4
C_2518,-0.008857110763371066,1.526858846721778,1
C_2519,3.5360451183036745,-0.8559144867526232,5
C_252,-2.6491229539366588,-0.3838716833046151,7
C_2520,-1.2350571417507028,0.2329165194516486,9
C_2521,-0.2368564504604127,1.513806502023937,9
C_2522,0.9444481201571502,1.2866208141981446,1
C_2523,2.122330830939733,1.2721200416725795,6
C_2524,-1.1596771255816096,0.6982594158159177,9
C_2525,1.143962777731458,1.3996272542887527,1
C_2526,-1.0232057562269958,-0.9152811459631571,3
C_2527,-3.2711490436320387,-0.24904291463468248,7
C_2528,1.5251871847497591,1.3829489450190158,1
C_2529,3.138525162745499,0.7976248746504971,6
C_253,1.7587767694052245,0.8105786263090821,2
C_2530,-2.289753140711981,1.0637452654589443,4
C_2531,-2.241225256692321,0.33681060968553334,4
C_2532,1.3940804078316387,-0.005545016120434595,2
C_2533,-0.7087242551431772,1.0860149263092593,9
C_2534,-0.18189524480998492,0.6771517775277693,8
C_2535,-0.07494045334945264,1.0915499838820928,9
C_2537,3.686020767008196,0.7306505318691642,6
C_2538,0.3841771836400899,0.3865798283738013,8
C_2539,-0.8572255824994087,0.6065497336199968,9
C_254,-1.4461606030155327,-0.8037991588947253,3
C_2540,0.6156062157145826,0.4831951662064078,8
C_2541,1.3246714477314825,-0.7571000002564918,2
C_2542,-2.984192271568841,0.0518788201034464,7
C_2543,-2.982076389330404,0.05280433299997273,7
C_2544,2.993620064996375,-3.415132472469321,5
C_2545,0.09062130203484119,2.523723204415336,1
C_2546,-1.2391333907707092,0.7629295533368349,9
C_2547,-2.185520051829149,0.11558481153226412,4
C_2548,1.6925625385186391,-0.5771454013177003,2
C_2549,1.3814127859867427,-2.5486582626032903,0
C_255,-3.003509751883017,-0.9744950966449105,7
C_2550,-3.201794825252309,0.24715900317577827,7
C_2551,-0.3783790333777625,0.829162430118719,9
C_2552,-0.015834451312097753,0.408873087091065,8
C_2553,-2.1160543403272105,-0.5412435002860826,7
C_2554,-1.204408307966122,0.4287427900376195,9
C_2555,0.7122385637015113,-0.8875036817718935,0
C_2556,-0.10328861053949784,1.0894694947878945,9
C_2557,2.769803212840804,0.20632490354353558,6
C_2558,-0.47005812286797594,2.1114948045137316,9
C_2559,-1.9671178275674157,0.48612567062288675,4
C_256,-1.9907302995749356,0.3639582211970765,4
C_2560,-1.8133229261059811,-0.1451568851782308,3
C_2561,-1.9548465797924073,0.48334997453025785,4
C_2562,1.8786269069764556,-0.1000453303995925,2
C_2563,-0.26758324103982806,0.4001561380254551,8
C_2564,-1.701692783859312,-1.4032357214343167,3
C_2565,1.779808969613731,-0.6673331049051564,2
C_2566,0.020862679762817242,-0.31014081553689254,8
C_2567,2.6402961187750975,0.5484851759197872,6
C_2568,2.4339619691623398,0.9180626071600546,6
C_2569,-0.45997649871591084,0.7325237832184011,9
C_257,-1.4967536055123336,0.4491077583577939,9
C_2570,0.8865160712654545,-1.3567294623110138,0
C_2571,-0.5253082474943408,0.6181253692374541,9
C_2572,-3.098730282070978,0.029560796444795444,7
C_2573,0.8087820611734557,0.04233481650022097,8
C_2574,-2.5846028537594337,-0.3967253204897454,7
C_2575,0.6509499776171931,-1.8500506163439154,0
C_2576,1.2148655396832095,-0.39673605204224355,2
C_2577,-1.2511831146214825,0.3078090013866249,9
C_2578,0.5209790583463992,0.2731400941406573,8
C_2579,-0.6926955234389894,0.09812953111289408,9
C_258,-1.970745565750312,0.12305515885469336,4
C_2580,-1.2019356930293874,0.9811371092972893,9
C_2581,0.8215352910822152,-0.08671106163903576,8
C_2582,-2.0148637007189274,1.8937633835464147,4
C_2583,2.806713333896388,0.9612595217961336,6
C_2584,0.5825474080185541,0.19289938600561124,8
C_2585,-0.2520524451287003,0.17325400149612058,8
C_2586,0.39144749677054613,0.1345685109448678,8
C_2587,1.220941410977084,0.13154316801498694,2
C_2588,1.9224150047218098,1.8018075634965804,1
C_2589,-1.6048370613209324,0.7484792974176997,9
C_259,-0.37268043010318197,-0.192991241205995,8
C_2590,1.4022062578577463,-0.12152625736147833,2
C_2591,3.2544418753240714,1.315350160722458,6
C_2592,2.0542437913673046,0.0932796936670443,2
C_2593,1.4565416954008106,-1.2090381649871684,0
C_2594,0.5184657520332607,0.6269582710538483,8
C_2595,2.2173862931252812,-0.666925649349996,2
C_2596,-0.6030771875794297,1.0540695361822783,9
C_2597,-1.7317023183176503,0.5127265069021327,4
C_2598,2.3279522098519254,0.5928699504544367,6
C_2599,1.095557439626069,0.18894155459348197,2
C_26,-3.534260014478777,-0.2040467169824694,7
C_260,1.5719228439955104,-1.214569503275259,2
C_2600,-1.1526545290383654,-0.9575182542111076,3
C_2601,2.8295547020369063,-0.8808234190589477,5
C_2602,-0.7195469515261905,-0.6055400191038137,3
C_2603,0.6301067723157127,1.70893145142641,1
C_2604,0.3968570114704552,1.084074975609337,1
C_2605,-0.17695356485775704,0.6484586328934119,8
C_2606,-2.2508315472798195,-0.5433258929189209,7
C_2607,1.0700080970261765,-0.2546897062464508,2
C_2608,0.3588632468179505,1.0612211572428474,1
C_2609,0.023451190358517938,-0.8563667685988136,0
C_261,-3.627069230150955,1.31428826615742,4
C_2610,-1.1478539169688768,-1.6848590804664938,3
C_2611,-0.17786234656684158,0.7239453941950439,9
C_2612,-0.8528226986891387,1.1147788652761856,9
C_2613,2.994944727040083,0.08241517142208152,6
C_2614,0.6160069975056307,-2.0693448527723146,0
C_2615,-0.07527865761619641,-0.7793625360276449,8
C_2616,-0.38256189315632644,0.28459032715297045,8
C_2617,0.8206276529749771,-0.6074121667790727,8
C_2618,0.4583250536571119,-0.7000599628944969,8
C_2619,0.471906930641654,-0.02585299329582633,8
C_262,0.6089781892681163,0.5477288710314405,8
C_2620,-0.013214988311030842,1.7590335903569436,1
C_2621,0.5337074701894042,0.4169062025029913,8
C_2622,-1.0559615831821694,-0.03740084583227689,3
C_2623,2.0081646000470754,1.7855782179125363,1
C_2624,0.23835657414989034,-1.936697467938697,0
C_2625,-1.2679824675522946,0.6361594864909198,9
C_2626,-1.041174250533404,-0.11751756351780793,3
C_2627,-3.2180863710981775,1.2747949225951303,4
C_2628,-0.3934810779061297,0.2655157958036854,8
C_2629,1.25121470405792,-0.7796572408179203,2
C_263,1.1601644561785058,1.3200500279251035,1
C_2630,-1.4923892861547232,0.6315471254114354,9
C_2631,-2.1511625282587694,-0.3422233574558555,7
C_2632,1.6625967220236981,0.5269987194939615,2
C_2633,1.5870972281798983,0.37800861579314443,2
C_2634,0.4994459744207702,0.03366119205425315,8
C_2635,-0.7876806599902582,-0.32312616341957573,3
C_2636,0.544299426473064,-0.6813656851648009,8
C_2637,-2.173187990649167,1.1894476059996364,4
C_2638,-2.335884540086497,0.22870720657426874,4
C_2639,-1.5146681883751651,0.7849019000706027,9
C_264,-2.088015593346927,0.37782048361291204,4
C_2640,-1.740965669181398,1.4204475970138382,4
C_2641,0.7792453988209376,0.3994250625906063,8
C_2642,-2.916320296415978,-0.5520064468363212,7
C_2643,0.46571078643725516,0.05183822050895639,8
C_2644,1.5742979440565585,0.955682406699077,1
C_2645,1.3024731684499067,0.24230534180252083,2
C_2646,-1.6705059523741317,0.8894431235742855,9
C_2647,-1.2682122899981978,-0.8605435342074355,3
C_2648,0.35311570665068365,0.25610924203463953,8
C_2649,-0.5261906566372512,0.2426655227562782,9
C_265,-2.381203178099156,1.359177443588348,4
C_2650,1.8686425275880048,-0.5698431066730938,2
C_2651,1.0311962310399196,-0.7128316496531586,2
C_2652,-0.4393193069479632,-0.3838865524926456,8
C_2653,2.1845157215752855,0.4172927356204519,6
C_2654,-1.0370789822307904,-0.07242650240166998,3
C_2655,0.10610112983351472,0.17613219363274504,8
C_2656,-0.5072695400219319,-0.2623226786892645,8
C_2657,-0.4964033424305885,0.5899144306604077,9
C_2658,1.6659522580657944,0.9421117631203096,1
C_2659,-1.4086187364329137,0.08052411012932396,3
C_266,-2.342444730021882,-2.24040198330814,7
C_2660,0.8998164099898466,1.173439366303757,1
C_2661,1.134243236134066,0.4654819654970771,2
C_2662,0.07189212573432184,0.7667205350114924,8
C_2663,3.75555139565238,0.31854274912127273,6
C_2664,0.1802345661355973,1.2831821289787375,1
C_2665,-0.009529500971210763,0.013591616036505895,8
C_2666,2.7935477815643805,-0.8826016874573848,5
C_2667,0.7658342065239493,1.0045823967162382,1
C_2668,1.013354957686918,1.08389551910542,1
C_2669,-2.3700494089274735,0.3826212456175951,4
C_267,0.4395391716411197,0.7131683048260232,8
C_2670,0.5448222465078397,0.08086331199721858,8
C_2671,-0.3407191099880143,0.9972791204716458,9
C_2672,-0.01960067405868946,-1.0458813605318362,0
C_2673,1.3111154115990935,-0.6449183626004076,2
C_2674,3.3249146952855617,-0.5728363128452831,5
C_2675,-2.3368743008013935,1.5637491407929938,4
C_2676,1.8155757395947076,-0.7546357943465105,2
C_2677,-2.9507210064284384,0.6359063802182096,4
C_2678,-1.6847649620208103,-0.38964533311243044,3
C_2679,-0.9239455413862989,-0.9369120985067246,3
C_268,-2.648487753247931,0.43871286884796534,4
C_2680,3.015529685908506,-0.15258987086433382,6
C_2681,0.08160816840393023,0.4053459848768045,8
C_2682,0.9048809810301817,0.42205529916112794,8
C_2683,0.1928307972109099,1.061971336242026,1
C_2684,0.6203374962488019,0.12497589529776115,8
C_2685,-0.7607443693127007,0.924746229405677,9
C_2686,-1.7469394960646392,0.7142359318061773,4
C_2687,-0.34388902423965834,0.5932130581641922,9
C_2688,-0.221332696105476,-1.0821908205430162,0
C_2689,0.6235622157487322,0.2594934734480642,8
C_269,0.5176932166651504,-0.47606215423488474,8
C_2690,1.3457335302032154,-0.6434835082151398,2
C_2691,-0.9784331026621278,0.9900059479587866,9
C_2692,0.8444165315212987,2.444472032333615,1
C_2693,1.3581451647078202,-1.2130434095983917,0
C_2694,3.9625758455197544,-1.777393283046375,5
C_2695,-1.9449728494292442,-0.6935896567518355,3
C_2696,1.0368020172062145,1.75895398177561,1
C_2697,-1.3983229161196356,0.4909446813082622,9
C_2698,-0.33295261209022625,0.6708879370309349,9
C_2699,1.1718204862821389,0.8570078731962907,1
C_27,3.297492829176335,-0.7262820962226676,5
C_270,-1.8794391493032439,-0.20526957054581724,3
C_2700,-0.16171997307803754,0.5306026500459764,8
C_2701,2.423076457893541,1.3948449531477858,6
C_2702,0.026588773195570136,0.222907520002418,8
C_2703,-0.8488576383598524,0.9451692129951796,9
C_2704,-1.1708657258636987,-0.1728547108882593,3
C_2705,0.05162296384632226,1.0714384428949146,1
C_2706,-1.973204682638434,0.17773920306321409,4
C_2707,0.5946856568268428,0.6915851040385259,1
C_2708,1.4648338351281094,-1.2531638089767578,0
C_2709,0.20290062533844447,-0.7451066295856025,8
C_271,0.1262450112790344,0.780543053156426,8
C_2710,0.3586168996828086,0.0884159168627768,8
C_2711,-0.055269102854927456,0.2802685602331263,8
C_2712,-2.1048964937972454,0.07920139357905424,4
C_2713,-0.6522065717553023,0.9669240959268133,9
C_2714,-1.7289480133147974,-1.665669705531152,3
C_2715,-0.6287579969826976,0.454314685674586,9
C_2716,-1.8843862339828994,-0.54186028472427,3
C_2717,1.5242913640199653,0.5048735350040416,2
C_2718,2.9127253007145812,0.7203646734109024,6
C_2719,-1.6019993837198776,-2.3518200083340877,3
C_272,-1.4773965004657532,-0.558479537537147,3
C_2720,-1.8912982825063072,0.01713092166371853,3
C_2721,-1.3769824780240083,-1.652901365079426,3
C_2722,-1.270936014632932,-0.5794999308268293,3
C_2723,0.9066962044374179,-0.15765003528636878,2
C_2724,0.7509726962444214,0.5850459745838436,8
C_2725,1.0730419028311495,-0.5330684636394875,2
C_2726,-1.903639191863022,-1.379641955420202,3
C_2727,-2.2542475093799363,0.9369760976901742,4
C_2728,-0.5760297069426598,-0.8714384442651448,3
C_2729,-3.07537462250995,-0.5234402945705992,7
C_273,-1.912561545305402,-0.2734746582974634,3
C_2730,1.211120336351582,0.3080451037023201,2
C_2731,-3.199801254103527,0.35375941799160254,4
C_2732,3.5515078386832215,1.5866773454281486,6
C_2733,-2.017893453404356,1.7347926470618558,4
C_2734,-2.862116262386243,-0.4870762724263615,7
C_2735,-1.4329059489560068,0.18058532836895624,9
C_2736,2.7164822408163833,-0.9987709960629585,5
C_2737,-2.1103895850690377,0.13732652614805968,4
C_2738,-1.7760451896143772,1.0418200375123592,4
C_2739,-1.5095805032750995,-1.384807725213979,3
C_274,2.9721693124195547,2.3408709046241,6
C_2740,0.731674324467443,2.1503849954206466,1
C_2741,-3.434600976134742,0.6679288922913196,4
C_2742,1.4576988603247671,0.4682763524950113,2
C_2743,-1.3093698742934365,-0.961706584669283,3
C_2744,-1.551426161393165,-0.09710023982717006,3
C_2745,1.025253145021834,-0.4041337674468694,2
C_2746,2.292293259902643,0.13890840034542223,2
C_2747,2.277248877830661,0.7303934465676228,6
C_2748,-1.5695839265783593,-0.4589913611503012,3
C_2749,3.211419187701411,0.10640018107746932,6
C_275,-3.1956211760256523,0.24840296769519843,7
C_2750,-2.4967756046142577,0.7498699161756704,4
C_2751,0.8648112820935672,-2.2184433857448465,0
C_2752,-0.7584585778333727,-0.23234128149888741,3
C_2753,1.7776705147551828,0.620622085013742,2
C_2754,-1.991773120512058,0.07541297242767442,4
C_2755,1.913169331494055,-1.7486219366058893,5
C_2756,1.529385451172937,2.471569064029527,1
C_2757,0.40586695979808435,0.18567983094445106,8
C_2758,1.4830700048476937,1.7742115390961688,1
C_2759,0.6489815875886602,1.5157402676490304,1
C_276,1.7547004986712336,0.543961990910042,2
C_2760,-0.7630243946306455,0.867213206335912,9
C_2761,-2.1251944914135903,-0.532214780340321,7
C_2762,-1.4933134718315793,0.7088962807834712,9
C_2763,0.7200626099975901,1.097934151224519,1
C_2764,-0.20952953758099757,-0.10440091288199374,8
C_2765,0.06445720500431469,0.9782622849430836,1
C_2766,1.5552625067578585,0.3707006207618002,2
C_2767,-1.1037209632844898,0.3636640463242958,9
C_2768,-1.7221029870942062,-0.840325210684053,3
C_2769,0.18814922025741534,-0.9780263770174683,0
C_277,0.5652456783326103,0.228684609628989,8
C_2770,-1.7576613942365906,-0.3444130800141604,3
C_2771,3.120843768339813,-0.8887961506064308,5
C_2772,-4.430904585951229,-0.07362160536806742,7
C_2773,1.916947358684485,-1.5528800090682018,5
C_2774,0.23733320673263125,1.248975705597572,1
C_2775,-1.0876828300069874,0.48583650632020225,9
C_2776,3.1217805031804944,1.2380886751327103,6
C_2777,1.2572073457245752,-0.40919984358731487,2
C_2778,2.3839316883803603,0.8557772929804477,6
C_2779,-1.118492487338529,0.24798567659636767,9
C_278,-0.6366480971896319,0.36535973292770396,9
C_2780,0.10781840031759352,1.2114328445384306,1
C_2781,3.048457798952267,-1.0280696846115185,5
C_2782,0.56784778545956,-0.4295594310157382,8
C_2783,-2.2500632604592306,-0.3527204545081621,7
C_2784,3.4909033275367105,-1.5387482149120768,5
C_2785,-2.314077604612074,-0.6611618099363769,7
C_2786,-1.5153531757827963,-1.7080759427671164,3
C_2787,0.716292439287556,-0.927616582086839,0
C_2788,-2.79156819464513,-0.4726962309292168,7
C_2789,0.997921949869114,-0.07627831495653534,2
C_279,-1.8813816865334134,-1.0408640862790102,3
C_2790,0.997921949869114,-0.07627831495653534,2
C_2791,2.302370104153428,0.4388335784625281,6
C_2792,1.90715742800228,-0.18517028408053549,2
C_2793,1.1488842976695557,0.890048784769113,1
C_2794,-1.0351387011080553,0.6137156270395763,9
C_2795,-1.4441615412989277,-0.2790100872198261,3
C_2796,-0.013750389284290338,0.6383014380395261,8
C_2797,0.6066195321011184,0.41145759075321975,8
C_2798,-2.8906364616173534,-1.2465712755449585,7
C_2799,0.6668967394166327,-1.3592901285499503,0
C_28,-0.18377228928678913,0.5569757404160978,8
C_280,0.1661698535642234,-1.511809151440065,0
C_2800,1.6458455789143176,1.8458824586182727,1
C_2801,-0.4191044522401973,0.09795128218381723,8
C_2802,0.7676324733314855,1.1741188846833186,1
C_2803,2.656022288541675,-0.32434811235644034,2
C_2804,1.3868208532885313,-0.09689999020688367,2
C_2805,-0.42014927786497136,-0.8455620381063905,3
C_2806,0.01633387896537277,-0.04335520674309386,8
C_2807,0.5246859355442345,-1.385496232033823,0
C_2808,0.5542085019513285,-1.3882168043354544,0
C_2809,0.4905511250238113,-1.3870810758687282,0
C_281,-1.2131057012443576,2.0403030309158887,9
C_2810,0.24317270553943715,0.42640661207586744,8
C_2811,-2.69568177672756,1.453059465889438,4
C_2812,2.269444503821734,-2.5838510793769416,5
C_2813,-1.9934974392508682,-0.05133596450693503,4
C_2814,-2.074162464961572,-0.855308693429991,7
C_2815,1.2148551053320693,-0.006042950903168296,2
C_2816,1.9587203408441625,-0.5094523986576985,2
C_2817,-1.9662627172005305,-0.3950284611850313,3
C_2818,-1.7072174081370217,0.553722381542527,4
C_2819,1.389202474062461,1.2145807970898201,1
C_282,-2.405005859187654,-0.09937519697549212,7
C_2820,1.5325622564086492,-0.6972010635497541,2
C_2821,-0.5185778016254387,0.7217134526274144,9
C_2822,0.048189123340777414,-0.6397424710018347,8
C_2823,-0.8863737736493194,1.2742005752126528,9
C_2824,-0.010902763671770151,0.4572895894297917,8
C_2825,0.359651367480182,0.7815918174774934,8
C_2826,0.7886965772424933,1.10335972590788,1
C_2827,-0.53444250752628,-0.8286265410724044,3
C_2828,0.766660578719159,-0.05489204388970924,8
C_2829,2.200531932230358,1.1683892734975152,6
C_283,-2.6145142399147794,0.5522156586657879,4
C_2830,1.2375239300429886,0.37034512321426355,2
C_2831,0.7001113977501776,0.41985041036475795,8
C_2832,-3.4058503952146766,1.9628986098985775,4
C_2833,2.353787940444099,0.3889942189793516,6
C_2834,-0.4012805561275403,0.4709719578208113,9
C_2835,0.9419456329456364,1.0749778885397092,1
C_2836,-0.4866261388875648,-0.852654067602765,3
C_2837,2.58454572865845,0.38355687715014625,6
C_2838,-0.15825112442667658,-0.5512573997546125,8
C_2839,-0.9995384043658214,-0.16327457746027188,3
C_284,-3.2165991857029956,0.622174893881543,4
C_2840,-2.44263468708023,0.7803154544185086,4
C_2841,-0.40978211228810696,-1.2496003104588513,0
C_2842,0.983745641399587,0.880509334780348,1
C_2843,-2.2062635820158234,0.5465914179266039,4
C_2844,0.054111149599069285,-1.6317903854256868,0
C_2845,3.652198040704717,0.26165184267245256,6
C_2846,2.175240308944452,-0.6188822513232907,2
C_2847,-0.41104422837196314,-1.2277992711297578,0
C_2848,-1.487472084979767,-1.5068962261413936,3
C_2849,-1.3376572199940062,-1.6001466522836285,3
C_285,-2.818524569409713,-0.7651326738478205,7
C_2850,-0.6980489727430715,1.2805023780060538,9
C_2851,2.286082286237893,-0.20572329444846965,2
C_2852,1.5719370887884858,2.066260888269312,1
C_2853,-2.948225449668485,-0.7385532480147636,7
C_2854,0.22007787754763178,0.6916079581901164,8
C_2855,-3.61194746969008,3.8492909881750452,4
C_2856,0.8616132186345583,-0.08435928086700953,8
C_2857,-0.8943590183515524,1.4957764601548047,9
C_2858,-2.7060964918661132,-0.9323642007683061,7
C_2859,-0.6179949700094587,2.023290363802122,9
C_286,-3.504079735296047,0.847726146756151,4
C_2860,0.2997886793388689,-0.3098751366442663,8
C_2861,-2.114062130954437,-1.388210407056572,3
C_2862,3.7592709272398523,2.1388097386259797,6
C_2863,1.4368691541291052,-0.11174636281317835,2
C_2864,1.7257250428321167,-0.7241667737587287,2
C_2865,1.3517766098212638,-2.10750228958502,0
C_2866,1.886744505483913,0.23552482190906165,2
C_2867,-0.42413331227400364,-0.6240349238069021,3
C_2868,-2.7980462587108463,1.760184590109997,4
C_2869,-2.250738441724316,0.2840351797557214,4
C_287,-3.1201539043929305,-0.5014253381101266,7
C_2870,-1.57713962097008,-1.1012070897277932,3
C_2871,-0.2693570183118574,-0.24107202012347728,8
C_2872,0.05823147923669819,-0.2614587138518019,8
C_2873,-1.087662163460511,-1.0190809282737736,3
C_2874,-0.08103861040913074,0.3366503975717343,8
C_2875,1.4833649335355352,-1.000510254859769,2
C_2876,2.6073140792778107,2.0098390491513523,6
C_2877,2.529872165423603,0.7007881232770388,6
C_2878,0.6108208545139276,-0.21529627655295544,8
C_2879,-0.1598060871523567,-0.8296014078262434,8
C_288,-1.2747123362520587,1.2931635648460662,9
C_2880,-1.2986633966889642,0.9482779766389887,9
C_2881,1.266178886920453,-2.738143511827899,0
C_2882,2.0425197362791576,-0.7820951577953891,2
C_2883,-0.00012004371087701199,-0.019699235494757494,8
C_2884,-1.805790585126818,1.886774408539628,4
C_2885,1.3365734503577613,0.3118835562102228,2
C_2886,1.4446997517296625,1.9646462916921374,1
C_2887,0.044896796619174575,1.4518178615484065,1
C_2888,-0.763203490348165,-1.7874118656219813,3
C_2889,0.1581051238201957,-0.3113415744183716,8
C_289,-3.6549683569189435,1.3046914875219076,4
C_2890,1.135884196641946,-1.023906976863086,0
C_2891,-1.586530738469225,-1.7639011640909459,3
C_2892,-1.2856325880063104,-0.6173637949911348,3
C_2893,1.2881162160360755,0.013193638669469229,2
C_2894,1.2329063726417382,0.4613386608654716,2
C_2895,2.6037920718177077,-0.47425429386967405,2
C_2896,-0.9082053413138631,0.3017247393550263,9
C_2897,0.19645987222478123,-0.057736912643072104,8
C_2898,-1.6328278492289738,0.1746376812830802,9
C_2899,-1.9977107570685468,0.9106775269508168,4
C_29,-3.231663678208191,-0.9375365237361577,7
C_290,-1.5772482319679664,-2.8343780037212114,3
C_2900,1.8260407108334273,-0.11899913339509653,2
C_2901,-0.5942576250959171,0.588371924398986,9
C_2902,-1.738989528095533,-0.7945596452684464,3
C_2903,0.7135645876365245,-2.167695270123251,0
C_2904,-1.530838151875627,-0.7905480200677243,3
C_2905,0.22803377706908143,1.1488854540350015,1
C_2906,0.430918907517694,1.8582502243237773,1
C_2907,0.3520146311565434,-1.159310494326208,0
C_2908,1.4946969360938653,-1.1583583017398604,2
C_2909,-0.8184976366133476,-0.32835970540053266,3
C_291,-2.201711773064147,-0.7796950551949685,7
C_2910,-0.3315672992178234,-0.6475649429637265,8
C_2911,2.1317221470515855,0.2672794652861897,2
C_2912,1.5308280587310577,1.0114660545800147,1
C_2913,3.8004454592888224,1.0351464635099012,6
C_2914,-0.8538461917240567,-1.8164346961505775,3
C_2915,3.7375806300901027,0.31655536860785305,6
C_2916,2.2629629326709284,0.9006767525209023,6
C_2917,0.16936781318654603,1.4981332515566805,1
C_2918,-1.0987128309154273,-1.2256921047860407,3
C_2919,0.49602875034729255,-0.597090211745846,8
